datasets_size,co2_eq_emissions,training_type,performance_metrics,performance_score,downloads,likes,size,size_efficency,datasets_size_efficency,auto,metric_accuracy,metric_f1,metric_rouge1,metric_rougeL
,119.04546626922829,Not Specified,"{'accuracy': 0.9981441241415306, 'f1': 0.983292789968652, 'rouge1': nan, 'rougeL': nan}",0.9906627999395042,8,0,265497077.0,2230215.7765467763,,True,0.9981441241415306,0.983292789968652,,
,192.68222884611995,Not Specified,"{'accuracy': 0.9989412009896036, 'f1': 0.9874236219367322, 'rouge1': nan, 'rougeL': nan}",0.99314902015818,102562,0,260809205.0,1353571.663364387,,True,0.9989412009896036,0.9874236219367322,,
,0.527083766435658,Not Specified,"{'accuracy': 0.9989951257999512, 'f1': 0.9911648034619546, 'rouge1': nan, 'rougeL': nan}",0.9950645603543884,8,0,265497077.0,503709455.5110144,,True,0.9989951257999512,0.9911648034619546,,
,0.8375653425894861,Not Specified,"{'accuracy': 0.9989316041363876, 'f1': 0.9905539954046464, 'rouge1': nan, 'rougeL': nan}",0.9947251609577308,102583,1,265497077.0,316986703.603527,,True,0.9989316041363876,0.9905539954046464,,
,20.85550802376653,Not Specified,"{'accuracy': 0.717983651226158, 'f1': 0.6850466044284794, 'rouge1': nan, 'rougeL': nan}",0.7011285185409615,15,0,1340762029.0,64288150.04036794,,True,0.717983651226158,0.6850466044284794,,
554000000.0,404.6698645,pretraining,"{'accuracy': 0.949355409, 'f1': 0.753735309, 'rouge1': nan, 'rougeL': nan}",,29,0,442624237.0,1093790.9536379622,1369017.1880836952,False,0.949355409,0.753735309,,
,62.61326668998836,Not Specified,"{'accuracy': 0.9773220921733938, 'f1': 0.0290877038342882, 'rouge1': nan, 'rougeL': nan}",0.0564939961447465,6,0,328525933.0,5246906.13295425,,True,0.9773220921733938,0.0290877038342882,,
165000000.0,1.804676644,pretraining,"{'accuracy': 0.912351981, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,20,0,497957165.0,275925976.35457623,91429121.41550384,False,0.912351981,,,
,4.280488237750762,Not Specified,"{'accuracy': 0.9504804036293304, 'f1': 0.9719076444852428, 'rouge1': nan, 'rougeL': nan}",0.9610746083516104,6,0,328525933.0,76749640.40378445,,True,0.9504804036293304,0.9719076444852428,,
,0.0617037401910781,Not Specified,"{'accuracy': 0.8687837028160575, 'f1': 0.7777187122151491, 'rouge1': nan, 'rougeL': nan}",0.8207328897659794,13,0,442630381.0,7173477322.919252,,True,0.8687837028160575,0.7777187122151491,,
,0.0744521984740964,Not Specified,"{'accuracy': 0.8785200718993409, 'f1': 0.8208042310550474, 'rouge1': nan, 'rougeL': nan}",0.8486820212340815,18,0,497926381.0,6687866727.98171,,True,0.8785200718993409,0.8208042310550474,,
,25.14439491886592,Not Specified,"{'accuracy': 0.7775925925925926, 'f1': 0.7758012615987406, 'rouge1': nan, 'rougeL': nan}",0.7766958942388927,4,0,421087597.0,16746777.89458583,,True,0.7775925925925926,0.7758012615987406,,
,5.880084418778246,Not Specified,"{'accuracy': 0.7745009890307498, 'f1': 0.6285289747399703, 'rouge1': nan, 'rougeL': nan}",0.6939214772894776,4,0,2235596465.0,380198021.9638596,,True,0.7745009890307498,0.6285289747399703,,
,0.0388231840613338,Not Specified,"{'accuracy': 0.9212962962962964, 'f1': 0.9193830593356196, 'rouge1': nan, 'rougeL': nan}",0.9203386834886036,4,0,421087597.0,10846292162.300642,,True,0.9212962962962964,0.9193830593356196,,
,0.0729336291315811,Not Specified,"{'accuracy': 0.8445845697329377, 'f1': 0.8407629450432429, 'rouge1': nan, 'rougeL': nan}",0.8426694245086276,5,0,421087597.0,5773572520.850526,,True,0.8445845697329377,0.8407629450432429,,
,38.42484725553464,Not Specified,"{'accuracy': 0.8628221244500315, 'f1': 0.6751023446222553, 'rouge1': nan, 'rougeL': nan}",0.7575056524844106,4,0,,,,True,0.8628221244500315,0.6751023446222553,,
,0.0101748763809847,Not Specified,"{'accuracy': 0.7551020408163265, 'f1': 0.7202470830473576, 'rouge1': nan, 'rougeL': nan}",0.7372628396955843,14,0,436418733.0,42891797075.35321,,True,0.7551020408163265,0.7202470830473576,,
919050.0,0.0333065101415592,Not Specified,"{'accuracy': 0.9264, 'f1': 0.9268371013605567, 'rouge1': nan, 'rougeL': nan}",0.9266184991332856,5043,6,438249901.0,13158085285.34968,27593704.53685653,True,0.9264,0.9268371013605567,,
919050.0,5.632805352029529,Not Specified,"{'accuracy': 0.9199, 'f1': 0.9199390885956756, 'rouge1': nan, 'rougeL': nan}",0.9199195438826062,38,0,268090737.0,47594532.43016919,163160.2625268884,True,0.9199,0.9199390885956756,,
,0.0112353453775142,Not Specified,"{'accuracy': 1.0, 'f1': 1.0, 'rouge1': nan, 'rougeL': nan}",1.0,15,0,1340745645.0,119332837571.98016,,True,1.0,1.0,,
,11.013963276910236,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.549539, 'rougeL': 0.548616}",0.5490771121089464,12,1,891730879.0,80963669.16979213,,True,,,0.549539,0.548616
,3.4552892403407167,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.687226, 'rougeL': 0.597235}",0.639078057037154,2,1,2283825905.0,660965188.7709401,,True,,,0.687226,0.597235
,0.0856428106791965,Not Specified,"{'accuracy': 0.8671983356449375, 'f1': 0.8062721294891249, 'rouge1': nan, 'rougeL': nan}",0.8356261593345249,15,0,1334486957.0,15582007951.592838,,True,0.8671983356449375,0.8062721294891249,,
,0.647019768976749,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.533589, 'rougeL': 0.484928}",0.5080960781057164,12,0,891730879.0,1378212725.1077006,,True,,,0.533589,0.484928
39769491688.0,149200.0,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,0,0,,,266551.5528686327,False,,,,
,0.061185706621337,Not Specified,"{'accuracy': 0.724822695035461, 'f1': 0.7077087000886584, 'rouge1': nan, 'rougeL': nan}",0.7161634698468291,15,1,498677165.0,8150223189.971278,,True,0.724822695035461,0.7077087000886584,,
,0.2152988836837717,Not Specified,"{'accuracy': 0.737791286727457, 'f1': 0.729171012281939, 'rouge1': nan, 'rougeL': nan}",0.7334558219514384,14,1,1421615405.0,6602985490.106167,,True,0.737791286727457,0.729171012281939,,
26000000.0,10.0,fine-tuning,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,3,0,333969117.0,33396911.7,2600000.0,False,,,,
,5.0728502681092005,Not Specified,"{'accuracy': 0.7271750805585392, 'f1': 0.7350855235711306, 'rouge1': nan, 'rougeL': nan}",0.7311089053628794,6,0,267860081.0,52802678.345134616,,True,0.7271750805585392,0.7350855235711306,,
26000000.0,840.0,fine-tuning,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,3,0,1444566873.0,1719722.467857143,30952.380952380958,False,,,,
,7.17945527948844,Not Specified,"{'accuracy': 0.7591666666666667, 'f1': 0.8470089994706194, 'rouge1': nan, 'rougeL': nan}",0.8006857684641537,6,0,328525933.0,45759172.557086885,,True,0.7591666666666667,0.8470089994706194,,
,27.081173251466467,Not Specified,"{'accuracy': 0.8841666666666667, 'f1': 0.9231619679380874, 'rouge1': nan, 'rougeL': nan}",0.903243631907332,4,0,498674093.0,18414050.542400204,,True,0.8841666666666667,0.9231619679380874,,
,13.776410975057908,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,0,0,,,,True,,,,
,0.0121473985779178,Not Specified,"{'accuracy': 0.9917355371900828, 'f1': 0.9936708860759492, 'rouge1': nan, 'rougeL': nan}",0.9927022683562978,18,1,1334486957.0,109857838980.10086,,True,0.9917355371900828,0.9936708860759492,,
,0.1068550128808479,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,3,0,1079058281.0,10098340282.858215,,False,,,,
,258.9123940027299,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,0,1,,,,True,,,,
,894.9753853627794,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.193642, 'rougeL': 0.1614799999999999}",0.1761046072054111,2,0,2329732045.0,2603124.156376256,,True,,,0.193642,0.1614799999999999
,976.8219757938544,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.2021079999999999, 'rougeL': 0.169554}",0.1844052920772099,2,0,4918578681.0,5035286.677495882,,True,,,0.2021079999999999,0.169554
,1.52810485048449,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,0,0,,,,True,,,,
,13.4308931494349,Not Specified,"{'accuracy': 0.9177471636953, 'f1': 0.9082952086962772, 'rouge1': nan, 'rougeL': nan}",0.9129967236053652,15,0,438074605.0,32616937.69177457,,True,0.9177471636953,0.9082952086962772,,
,2.4722651844547827,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.161218, 'rougeL': 0.130085}",0.1439878307466796,2,0,1135171497.0,459162513.8507718,,True,,,0.161218,0.130085
,611.0958349328379,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.166344, 'rougeL': 0.135872}",0.1495717762659819,2,0,1135171497.0,1857599.7938600916,,True,,,0.166344,0.135872
,999.838587232387,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.257023, 'rougeL': 0.186776}",0.2163399550156715,2,1,1079058281.0,1079232.4829019632,,True,,,0.257023,0.186776
2000000.0,0.027939989,fine-tuning,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,9364,45,265743541.0,9511225684.448196,71581989.52762651,False,,,,
30000000.0,0.027939989,fine-tuning,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,13,1,265743541.0,9511225684.448196,1073729842.9143976,False,,,,
,10.8014599472142,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,0,0,,,,True,,,,
,0.1287915253247826,Not Specified,"{'accuracy': 0.8722054859679721, 'f1': 0.6340608446004876, 'rouge1': nan, 'rougeL': nan}",0.734307520356402,54,0,1421635885.0,11038271978.027756,,True,0.8722054859679721,0.6340608446004876,,
,60.24263131580023,Not Specified,"{'accuracy': 0.9252564102564104, 'f1': 0.923920135717082, 'rouge1': nan, 'rougeL': nan}",0.9245877901692324,24,0,438019245.0,7270918.209130713,,True,0.9252564102564104,0.923920135717082,,
,33.183779535405364,Not Specified,"{'accuracy': 0.9226923076923076, 'f1': 0.9223238438747908, 'rouge1': nan, 'rougeL': nan}",0.9225080389910298,4,0,267860081.0,8072018.460531515,,True,0.9226923076923076,0.9223238438747908,,
,308.7012650779217,Not Specified,"{'accuracy': 0.9396153846153846, 'f1': 0.940357097632012, 'rouge1': nan, 'rougeL': nan}",0.939986094808206,6,0,1421611309.0,4605135.999818984,,True,0.9396153846153846,0.940357097632012,,
,57.79463560530838,Not Specified,"{'accuracy': 0.926153846153846, 'f1': 0.92632386799693, 'rouge1': nan, 'rougeL': nan}",0.9262388492730196,14,1,438019245.0,7578891.023577427,,True,0.926153846153846,0.92632386799693,,
,56.65990763623749,Not Specified,"{'accuracy': 0.4998717948717949, 'f1': 0.0, 'rouge1': nan, 'rougeL': nan}",0.0,15,0,438019245.0,7730673.473951443,,True,0.4998717948717949,0.0,,
,0.0131704400140432,Not Specified,"{'accuracy': 0.7333333333333333, 'f1': 0.6777777777777777, 'rouge1': nan, 'rougeL': nan}",0.7044619422572178,6,0,1421664557.0,107943588481.79156,,True,0.7333333333333333,0.6777777777777777,,
,8.217704896005591,Not Specified,"{'accuracy': 0.914, 'f1': 0.912823674084623, 'rouge1': nan, 'rougeL': nan}",0.9134114583131876,8,0,110417455.0,13436532.02412647,,True,0.914,0.912823674084623,,
,2.050948967287266,Not Specified,"{'accuracy': 0.9976190476190476, 'f1': 0.9973261861865684, 'rouge1': nan, 'rougeL': nan}",0.997472595406524,29118,1,343266993.0,167369836.34167644,,True,0.9976190476190476,0.9973261861865684,,
,0.0781596601881881,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,3,0,4918480377.0,62928630512.94723,,True,,,,
136627438.0,32.86964815711988,Not Specified,"{'accuracy': 0.9834, 'f1': 0.9834026834840476, 'rouge1': nan, 'rougeL': nan}",0.9834013417401932,3,3,343291569.0,10444029.317230148,4156644.3713333504,True,0.9834,0.9834026834840476,,
,19.740487511182447,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,3,0,4918480377.0,249156986.33145788,,True,,,,
,16.368556687663705,Not Specified,"{'accuracy': 0.9503340757238308, 'f1': 0.9556748161399324, 'rouge1': nan, 'rougeL': nan}",0.9529969634095506,14,0,438019245.0,26759796.44131463,,True,0.9503340757238308,0.9556748161399324,,
,19.2150872382377,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,0,0,,,,True,,,,
,16.816741650923202,Not Specified,"{'accuracy': 0.9027552674230146, 'f1': 0.8938134766263609, 'rouge1': nan, 'rougeL': nan}",0.8982621197109603,15,0,1334560749.0,79359056.39168426,,True,0.9027552674230146,0.8938134766263609,,
,0.0759956950556571,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,0,0,,,,True,,,,
,2.288443953210163,Not Specified,"{'accuracy': 0.7619047619047619, 'f1': 0.7041420118343196, 'rouge1': nan, 'rougeL': nan}",0.7318854507015184,5,0,267860081.0,117049002.06284434,,True,0.7619047619047619,0.7041420118343196,,
,3.1566482249518177,Not Specified,"{'accuracy': 0.7523809523809524, 'f1': 0.6338028169014086, 'rouge1': nan, 'rougeL': nan}",0.6880201277336947,6,0,328525933.0,104074293.23392996,,True,0.7523809523809524,0.6338028169014086,,
36530473.0,0.2438639401641305,Not Specified,"{'accuracy': 0.9473, 'f1': 0.9473921270228504, 'rouge1': nan, 'rougeL': nan}",0.9473460612716448,990,1,343291569.0,1407717634.5504408,149798584.30653372,True,0.9473,0.9473921270228504,,
,0.0408791067153807,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.558225, 'rougeL': 0.544274}",0.551161232164383,2,0,308202053.0,7539353908.730092,,True,,,0.558225,0.544274
,7.300283563922049,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,23,0,433328301.0,59357735.51886471,,True,,,,
9733236.0,10.435358044493652,Not Specified,"{'accuracy': 0.9708090976211484, 'f1': 0.9151284109149278, 'rouge1': nan, 'rougeL': nan}",0.9421467920190124,127,0,430964529.0,41298489.91883933,932717.0144522128,True,0.9708090976211484,0.9151284109149278,,
,17.051424016530056,Not Specified,"{'accuracy': 0.954046028210839, 'f1': 0.9588293980711672, 'rouge1': nan, 'rougeL': nan}",0.9564317324516948,19,0,438019245.0,25688132.82546805,,True,0.954046028210839,0.9588293980711672,,
,16.686945384446037,Not Specified,"{'accuracy': 0.952783964365256, 'f1': 0.9577296291373122, 'rouge1': nan, 'rougeL': nan}",0.9552503954359204,15,0,438019245.0,26249216.67259002,,True,0.952783964365256,0.9577296291373122,,
,7.180506910995884,Not Specified,"{'accuracy': 0.9793615441722346, 'f1': 0.9815085805507516, 'rouge1': nan, 'rougeL': nan}",0.9804338869228058,4,0,267860081.0,37303784.30383681,,True,0.9793615441722346,0.9815085805507516,,
,29.194903746653303,Not Specified,"{'accuracy': 0.9402375649591684, 'f1': 0.9462939488958568, 'rouge1': nan, 'rougeL': nan}",0.9432560354396606,4,0,267860081.0,9174891.731941592,,True,0.9402375649591684,0.9462939488958568,,
,0.0360866056291979,Not Specified,"{'accuracy': 0.8816629547141797, 'f1': 0.8935772466283884, 'rouge1': nan, 'rougeL': nan}",0.8875801200670511,4,0,16339473.0,452784979.7759762,,True,0.8816629547141797,0.8935772466283884,,
,326.52733725745725,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.004843, 'rougeL': 0.004843}",0.004843,2,0,4918578681.0,15063298.290157693,,True,,,0.004843,0.004843
,426.15271368095927,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.00536, 'rougeL': 0.00536}",0.00536,2,0,4918578681.0,11541821.800253304,,True,,,0.00536,0.00536
,1.425282392185522,Not Specified,"{'accuracy': 0.8957797220792589, 'f1': 0.6102610261026103, 'rouge1': nan, 'rougeL': nan}",0.7259557259894075,8,0,435729969.0,305714833.3474137,,True,0.8957797220792589,0.6102610261026103,,
,4581.794954519826,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,0,0,,,,True,,,,
,3.869994913020229,Not Specified,"{'accuracy': 0.6606574761399788, 'f1': 0.750390015600624, 'rouge1': nan, 'rougeL': nan}",0.7026705716556888,14,0,438019245.0,113183416.21750613,,True,0.6606574761399788,0.750390015600624,,
3500000000.0,450300.0,fine-tuning,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,74,124,10737418240.0,23845.032733733067,7772.5960470797245,False,,,,
,17.43982800509071,Not Specified,"{'accuracy': 0.7306006137658921, 'f1': 0.719534854339415, 'rouge1': nan, 'rougeL': nan}",0.725025513503478,4,0,267863153.0,15359277.220039692,,True,0.7306006137658921,0.719534854339415,,
,0.0295218822349136,Not Specified,"{'accuracy': 0.9879569162920872, 'f1': 0.9765004449554612, 'rouge1': nan, 'rougeL': nan}",0.9821952742648284,6,0,267918513.0,9075251735.919138,,True,0.9879569162920872,0.9765004449554612,,
,3.841483701875158,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.273016, 'rougeL': 0.273016}",0.273016,8,0,1200743045.0,312572729.2332066,,True,,,0.273016,0.273016
,0.2263611804615655,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.003375, 'rougeL': 0.003375}",0.003375,6,0,1200743045.0,5304544898.34169,,True,,,0.003375,0.003375
,0.2757084122251468,Not Specified,"{'accuracy': 0.9372, 'f1': 0.9378857414147808, 'rouge1': nan, 'rougeL': nan}",0.9375427453154476,23,0,438006125.0,1588657094.1561222,,True,0.9372,0.9378857414147808,,
,141.11976199388627,Not Specified,"{'accuracy': 0.9859325979151908, 'f1': 0.9715036017680622, 'rouge1': nan, 'rougeL': nan}",0.9786649190713292,11,1,2239816045.0,15871739.105519718,,True,0.9859325979151908,0.9715036017680622,,
,1.854603770877255,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.234405, 'rougeL': 0.231304}",0.2328441757406449,4,0,4918578681.0,2652091383.7425447,,True,,,0.234405,0.231304
,30.06853713677673,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,2,0,4918480377.0,163575645.68660784,,True,,,,
,29.54716889998106,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.774054, 'rougeL': 0.771503}",0.772776394739243,2,0,2283825905.0,77294237.9938629,,True,,,0.774054,0.771503
,0.1197363010890659,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.80211, 'rougeL': 0.7953589999999999}",0.7987202349341365,2,0,2283825905.0,19073797037.551502,,True,,,0.80211,0.7953589999999999
,0.0862544284419052,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.837457, 'rougeL': 0.832649}",0.8350460792225164,2,0,2283825905.0,26477781445.60104,,True,,,0.837457,0.832649
,19.045065953636296,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.8543219999999999, 'rougeL': 0.848782}",0.8515429895109166,2,0,2283825905.0,119916933.37055346,,True,,,0.8543219999999999,0.848782
,0.0408791067153807,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.558225, 'rougeL': 0.544274}",0.551161232164383,2,0,308202053.0,7539353908.730092,,True,,,0.558225,0.544274
,0.0398540179893401,Not Specified,"{'accuracy': 0.7389705882352942, 'f1': 0.4180327868852458, 'rouge1': nan, 'rougeL': nan}",0.53398968588842,14,0,409160877.0,10266489996.301998,,True,0.7389705882352942,0.4180327868852458,,
,0.0122251179073363,Not Specified,"{'accuracy': 0.7408088235294118, 'f1': 0.4527813712807245, 'rouge1': nan, 'rougeL': nan}",0.5620428794287525,14,0,409160877.0,33468869593.025547,,True,0.7408088235294118,0.4527813712807245,,
,6.1987408118248375,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.764469, 'rougeL': 0.7631279999999999}",0.7637979114020255,2,0,1625557313.0,262239922.9693643,,True,,,0.764469,0.7631279999999999
,5.239170170576799,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.7640340000000001, 'rougeL': 0.7623300000000001}",0.7631810488454916,2,0,1625557313.0,310269996.9795096,,True,,,0.7640340000000001,0.7623300000000001
,4.994502035089263,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.7845340000000001, 'rougeL': 0.782595}",0.7835633004430395,2,0,557979193.0,111718683.68054987,,True,,,0.7845340000000001,0.782595
,1850.790132860878,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.403451, 'rougeL': 0.309608}",0.350354338723724,3,0,1222374713.0,660461.005976135,,True,,,0.403451,0.309608
,0.004484038360707,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.222222, 'rougeL': 0.222222}",0.222222,2,0,1200743045.0,267781617463.8342,,True,,,0.222222,0.222222
,5.249720686430607,Not Specified,"{'accuracy': 0.6719238613188308, 'f1': 0.5450301061253738, 'rouge1': nan, 'rougeL': nan}",0.6018612753478103,4,0,263175281.0,50131292.06669056,,True,0.6719238613188308,0.5450301061253738,,
,0.0049000878426465,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.238095, 'rougeL': 0.238095}",0.238095,2,0,1200743045.0,245045208077.63477,,True,,,0.238095,0.238095
,0.122040594036971,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.004566, 'rougeL': 0.004566}",0.004566,2,0,1200743045.0,9838882336.448204,,True,,,0.004566,0.004566
,0.0006300767567816,Not Specified,"{'accuracy': 0.9, 'f1': 0.899749373433584, 'rouge1': nan, 'rougeL': nan}",0.8998746692661189,14,0,,,,True,0.9,0.899749373433584,,
,0.1502870119905602,Not Specified,"{'accuracy': 0.9, 'f1': 0.899749373433584, 'rouge1': nan, 'rougeL': nan}",0.8998746692661189,4,0,,,,True,0.9,0.899749373433584,,
,1.9138035947108896,Not Specified,"{'accuracy': 0.8666666666666667, 'f1': 0.8666666666666668, 'rouge1': nan, 'rougeL': nan}",0.8666666666666667,5,1,,,,True,0.8666666666666667,0.8666666666666668,,
,0.1269359057786197,Not Specified,"{'accuracy': 0.8750191923844618, 'f1': 0.7191166321601105, 'rouge1': nan, 'rougeL': nan}",0.7894444689275351,48,0,,,,True,0.8750191923844618,0.7191166321601105,,
,7.256654556879194,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.154155, 'rougeL': 0.1232569999999999}",0.1369852986532666,5,0,2950904711.0,406648089.4012778,,True,,,0.154155,0.1232569999999999
,7.663051290039914,Not Specified,"{'accuracy': 0.8843120070113936, 'f1': 0.8771237753798016, 'rouge1': nan, 'rougeL': nan}",0.8807032239921417,4,0,71791313.0,9368502.217036065,,True,0.8843120070113936,0.8771237753798016,,
,8.343592303925112,Not Specified,"{'accuracy': 0.8795777325860159, 'f1': 0.8292385373953709, 'rouge1': nan, 'rougeL': nan}",0.853666675941831,15,0,496390961.0,59493674.05769343,,True,0.8795777325860159,0.8292385373953709,,
,14.50120424968173,Not Specified,"{'accuracy': 0.8799234894798035, 'f1': 0.8273035872656656, 'rouge1': nan, 'rougeL': nan}",0.85280261692393,14,0,496390961.0,34231016.43512777,,True,0.8799234894798035,0.8273035872656656,,
,1.4118255120710663,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.493333, 'rougeL': 0.493333}",0.4933330000000001,2,0,1200743045.0,850489692.0573275,,True,,,0.493333,0.493333
,1.565396518204961,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.292308, 'rougeL': 0.292308}",0.292308,2,0,1200743045.0,767053606.5692104,,True,,,0.292308,0.292308
,27.982443349742287,Not Specified,"{'accuracy': 0.5843, 'f1': 0.5801009597024507, 'rouge1': nan, 'rougeL': nan}",0.5821929086021321,17,0,498683309.0,17821292.542868413,,True,0.5843,0.5801009597024507,,
,0.1863935648335355,Not Specified,"{'accuracy': 0.9808, 'f1': 0.9808013970263608, 'rouge1': nan, 'rougeL': nan}",0.9808006985126828,14,0,409156973.0,2195123921.6086144,,True,0.9808,0.9808013970263608,,
,684.7105644305452,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.634452, 'rougeL': 0.633343}",0.6338970149527329,5,0,1625537793.0,2374050.989489135,,True,,,0.634452,0.633343
,19.49742293318862,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.842283, 'rougeL': 0.839066}",0.8406714223852394,2,0,2283800049.0,117133431.26554962,,True,,,0.842283,0.839066
,3.973071565343572,Not Specified,"{'accuracy': 0.7227722772277227, 'f1': 0.7777777777777779, 'rouge1': nan, 'rougeL': nan}",0.7492668621700881,6,0,1421584365.0,357804872.5324353,,True,0.7227722772277227,0.7777777777777779,,
,0.0278462829709136,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,14,0,435226605.0,15629612234.22922,,False,,,,
,4.803822525731932,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.578827, 'rougeL': 0.5642090000000001}",0.5714245270367688,2,0,557969145.0,116151073.86070332,,True,,,0.578827,0.5642090000000001
,39.98165454365982,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,0,0,,,,True,,,,
,50.94211122225772,Not Specified,"{'accuracy': 0.672331747110809, 'f1': 0.5302988889038903, 'rouge1': nan, 'rougeL': nan}",0.592928148993729,15,0,1340715821.0,26318418.86470956,,True,0.672331747110809,0.5302988889038903,,
,206.60369255723003,Not Specified,"{'accuracy': 0.9578838092484788, 'f1': 0.9360695960738428, 'rouge1': nan, 'rougeL': nan}",0.9468510765778868,23,0,439645613.0,2127965.902052871,,True,0.9578838092484788,0.9360695960738428,,
,28.375764585180136,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.419534, 'rougeL': 0.347507}",0.3801387454855738,2,0,990450547.0,34904805.614199534,,True,,,0.419534,0.347507
,0.0730830214040682,Not Specified,"{'accuracy': 0.9138, 'f1': 0.9150404100137984, 'rouge1': nan, 'rougeL': nan}",0.9144197843531904,4,0,267854321.0,3665069066.0291967,,True,0.9138,0.9150404100137984,,
,3.165771608457648,Not Specified,"{'accuracy': 0.848937, 'f1': 0.8448284352912685, 'rouge1': nan, 'rougeL': nan}",0.8468777345754837,76,8,439087469.0,138698403.8352412,,True,0.848937,0.8448284352912685,,
,0.0098649438704349,Not Specified,"{'accuracy': 0.8263473053892215, 'f1': 0.7776555055392036, 'rouge1': nan, 'rougeL': nan}",0.8012623508452055,12,0,1421588461.0,144105073447.04523,,True,0.8263473053892215,0.7776555055392036,,
,0.0040326569882286,Not Specified,"{'accuracy': 0.8129095674967235, 'f1': 0.4625346901017577, 'rouge1': nan, 'rougeL': nan}",0.5895967191711141,34,0,430970673.0,106870153910.43951,,True,0.8129095674967235,0.4625346901017577,,
,25.718350806012065,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.21072, 'rougeL': 0.189156}",0.1993565621342616,2,0,2283800049.0,88800408.16871221,,True,,,0.21072,0.189156
,5.4331208624177245,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.193601, 'rougeL': 0.174309}",0.1834491952325297,2,0,1625533697.0,299189680.87830126,,True,,,0.193601,0.174309
